date,sales,units_sold,COGs,mean_discount,mean_selling_price,mean_tranaction_sales,mean_units_sold,mean_COGs
2018-11-11,9225.340000000004,966.0,3480.31,0.01914893617021278,10.640143884892085,66.36935251798563,6.9496402877697845,25.03820143884892
2018-11-12,34390.68000000006,3865.0,12936.22000000001,0.02132553606237806,9.6261735700197,67.83171597633148,7.6232741617357,25.515226824457613
2018-11-13,28588.430000000004,2986.0,10824.729999999994,0.021792452830188578,10.025012048192758,68.88778313253013,7.195180722891566,26.083686746987937
2018-11-14,28011.58000000001,3198.0,10587.330000000005,0.01135514018691588,9.530829383886243,66.37815165876779,7.578199052132701,25.08845971563982
2018-11-15,21297.649999999983,2861.0,7997.380000000005,0.016954022988505714,8.776597633136083,63.010798816568,8.464497041420119,23.660887573964512
2018-11-16,20255.430000000004,2192.0,7635.3099999999995,0.018482758620689616,9.31136842105262,71.07168421052633,7.6912280701754385,26.79056140350877
2018-11-17,8568.849999999999,983.0,3231.1700000000014,0.014751773049645396,9.065319148936167,60.771985815602825,6.971631205673759,22.916099290780153
2018-11-18,5241.690000000003,604.0,1965.96,0.018461538461538474,9.41013698630137,71.80397260273978,8.273972602739725,26.93095890410959
2018-11-19,31238.560000000005,3109.0,11759.480000000001,0.019161147902869685,10.20700450450448,70.35711711711713,7.002252252252252,26.48531531531532
2018-11-20,21552.440000000002,2328.0,8137.110000000008,0.021538461538461513,10.187062706270614,71.13016501650166,7.683168316831683,26.85514851485151
2018-11-21,16818.799999999996,2034.0,6377.349999999995,0.018578199052132715,10.35865384615384,80.85961538461537,9.778846153846153,30.660336538461515
2018-11-22,5044.29,410.0,1890.0900000000008,0.009491525423728811,12.802068965517241,86.97051724137931,7.068965517241379,32.58775862068967
2018-11-23,9860.399999999996,1225.0,3699.5600000000018,0.01019354838709678,8.809736842105261,64.87105263157892,8.05921052631579,24.3392105263158
2018-11-24,7368.199999999999,787.0,2781.4200000000005,0.014495412844036706,9.632962962962962,68.22407407407407,7.287037037037037,25.753888888888895
2018-11-25,10307.639999999998,1117.0,3887.27,0.017908496732026158,9.647986577181205,69.1787919463087,7.496644295302014,26.089060402684563
2018-11-26,90431.45000000011,8769.0,34063.90000000002,0.1126649958228923,10.803850129198997,77.89099913867365,7.552971576227391,29.340137812230857
2018-11-27,57806.34000000001,5795.0,21793.62000000001,0.10066584463625172,9.975031367628569,72.52991217063992,7.271016311166876,27.34456712672523
2018-11-28,18259.83,1861.0,6866.309999999999,0.01427450980392158,10.485528455284541,74.2269512195122,7.565040650406504,27.911829268292678
2018-11-29,16007.229999999998,1623.0,6078.51,0.01415929203539824,10.145791855203615,72.43090497737556,7.343891402714932,27.504570135746608
2018-11-30,14827.449999999997,1374.0,5603.769999999995,0.01635416666666668,11.56064171122994,79.29117647058823,7.347593582887701,29.966684491978583
2018-12-01,7947.0999999999985,1034.0,3025.700000000001,0.009090909090909096,8.631538461538462,61.13153846153845,7.953846153846154,23.274615384615394
2018-12-02,8937.909999999996,1160.0,3374.6600000000017,0.010931677018633545,8.068037974683545,56.56905063291137,7.341772151898734,21.358607594936718
2018-12-03,31077.27000000003,3767.0,11697.880000000016,0.02079051383399207,9.267855711422815,62.279098196392844,7.5490981963927855,23.442645290581194
