date,product_id,sales
2016-12-26,1609898.0,0.0
2016-12-26,1609912.0,0.0
2016-12-26,1609926.0,0.0
2016-12-26,1609961.0,0.0
2016-12-27,383372.0,208.0
2016-12-27,383379.0,244.90000000000003
2016-12-27,383386.0,179.52
2016-12-27,383393.0,135.32
2016-12-27,383400.0,170.55999999999997
2016-12-27,384212.0,152.32000000000002
2016-12-27,384219.0,89.76
2016-12-27,384226.0,220.08
2016-12-27,384233.0,103.17000000000003
2016-12-27,384240.0,317.46
2016-12-27,384254.0,47.43000000000001
2016-12-27,384261.0,41.84
2016-12-27,384268.0,10.48
2016-12-27,384275.0,10.56
2016-12-27,384282.0,0.0
2016-12-27,384296.0,0.0
2016-12-27,384303.0,0.0
2016-12-27,384310.0,0.0
2016-12-27,384317.0,52.7
2016-12-27,384324.0,68.32
2016-12-27,384338.0,16.32
2016-12-27,384345.0,21.48
2016-12-27,384352.0,79.5
2016-12-27,384359.0,10.68
2016-12-27,384366.0,191.39999999999998
2016-12-27,569040.0,0.0
2016-12-27,569047.0,0.0
2016-12-27,569054.0,0.0
2016-12-27,569061.0,98.80000000000001
2016-12-27,569068.0,72.03
2016-12-27,569768.0,108.95000000000003
2016-12-27,569775.0,218.70000000000002
2016-12-27,569782.0,152.25000000000003
2016-12-27,569789.0,0.0
2016-12-27,569796.0,279.51
2016-12-27,569824.0,0.0
2016-12-27,569831.0,0.0
